label,t,r,accepted_rows,scoreable_rows_in_local_snapshot,representative_sha256,submission_id,polynomial_index
24T91,91,12,3,2,fc5ff212dc42f0ef69b09bab3b9672cc5a9ca830b657e6b6f5b9772c5b180b78,sub_1ec0da78fb09443a88262c5e93a3fb09,11
24T92,92,0,13,3,cfd4bd6f891afc365aa72c00351e5fb7480ad6184be56116e8192340b1bd98f1,sub_09d4504cb0364c788d1a10a78271e96c,121
24T92,92,12,4,0,3863b0e553caf96e969b78cdcd3d1789aa290046398ba681dbf71f21dd8b0c3b,sub_c1e60dd19ec5498eb57e8aeb627f3c26,222
24T92,92,24,1,0,568e165ccf6e82750ffcc726dea91d987da759d64619dc90fc8dba09801bedca,sub_2228b2bc12e745de8f5326b91b980748,58
24T93,93,0,1,0,127b6712f0d0e1800798a0ee2a59267427953b294ef037aef6d80046a6414aa3,sub_96ac8a3bfd2a4437bdad74b208811454,544
24T93,93,24,1,0,1d8b095eeb50d938de4c24a839112a56c262a7c7400688d2a18f506b85aa8548,sub_dde3e89ddc284cba9cbdc032575e38a8,764
24T94,94,12,5,5,665c501040e2d3a38cb5ac4ae08ed827215e2d41f342e399a157781b495550e5,sub_90bbfa2694e645a09eb7e69957b4e11e,231
24T94,94,24,1,0,73da363b1367e77edab33f8e10ddb95fbba431d726fb79a6eab91bf6313a525f,sub_bc20c5a0e78f48d7a9bbecb5e74a2db9,706
24T95,95,0,3,0,5932be78d6cc6de45b4322bef0eb2cdf51e5df70ba1c979c58fa151fe5f0bb54,sub_2228b2bc12e745de8f5326b91b980748,534
24T95,95,12,6,6,bed05f76f8232404cc97aba73deff2dd7766cb947f41ef0bc77a293743d4250c,sub_5d609a731c0945f380c90817d2380290,36
24T95,95,24,5,1,7a917be34d2dd0b2cc977e8d41b5ad4b06ae4aade62f7aad336406ed86611b65,sub_1e115dea004741d1ad716e9b6717196b,92
24T96,96,0,5,4,efd2b73d6ddb086d6c6c942fac4715685a98d53769db79e05fb4dd66d1bb1e00,sub_90bbfa2694e645a09eb7e69957b4e11e,189
24T96,96,12,5,5,b0d1d12326f06adfee4d76a86662746327b56c6e43cea8b00663a61a150146de,sub_90bbfa2694e645a09eb7e69957b4e11e,208
24T97,97,0,2,0,6c81a968b5975a1d37634c2d727247554375d96c6a48e662eca3d4c93e722f0e,sub_7662b1608925430b82fab621afb95b0d,38
24T97,97,12,9,0,6b227067872670483d761158c9b29c04be5b85aeb10fb30128804578acd16673,sub_1ec0da78fb09443a88262c5e93a3fb09,36
24T98,98,0,2,2,476bee08a41c52c2fc7b7344cdaecfab84e28ef410a18bfb4f26155424359cd1,sub_90bbfa2694e645a09eb7e69957b4e11e,239
24T98,98,12,5,3,b48870d679975e1444155730b86681f87c4e903f50efc161aebe062056f26d15,sub_90bbfa2694e645a09eb7e69957b4e11e,192
24T99,99,0,9,8,66376b7a4a5e95fa0983142413e8d4d92e39f382e7967792fe578e6af5cf1499,sub_90bbfa2694e645a09eb7e69957b4e11e,91
24T99,99,12,6,6,5dd1bd2a61ec088b6d673e4a8500d27619cf68e8d16d9904ca0010cdf9f29583,sub_90bbfa2694e645a09eb7e69957b4e11e,93
24T99,99,24,9,7,aea3caa70697f16fc1ce032c924e76d9925549d28971e7ab59956a12fdfaed13,sub_90bbfa2694e645a09eb7e69957b4e11e,132
24T100,100,0,3,0,3551dc6315d95101f4f3de99ec59f210d68123a5244bd5431e73d0da828fcea1,sub_8b422374c8224c7c86ae2cb667c15a24,542
24T100,100,12,1,0,24633f303fe28956a82b2bd39c8f21bd3e6d84dffde661ea59fea105be861674,sub_742df67dd709468a8e909afb00d20309,6
24T100,100,24,7,0,2b1e1533e64d59c8d09960c8dbaa8dae0db04a24bb9f2d975454cc4e7df52b8e,sub_7705eed62fad4e3ba21c8533649693a6,494
24T101,101,0,3,0,3836124cfc4800146b24a1714c31783d8bed70679df9a10f03d4312405116690,sub_c1e60dd19ec5498eb57e8aeb627f3c26,188
24T101,101,4,2,0,10505a2a3bc3b22fdea7692486bb18e7058adf57f24aa0c1e1742d9e70143b33,sub_96ac8a3bfd2a4437bdad74b208811454,142
24T101,101,24,1,0,1c355aa12d16c7caf2d23b1eb14ecc58da589dfb86c1cfe3f3275c0eefc05139,sub_dde3e89ddc284cba9cbdc032575e38a8,533
24T102,102,0,1,0,5b399272c2af4402af6e7660147eb9c6d2171a8b90a6e87ae15c20c5140df654,sub_2228b2bc12e745de8f5326b91b980748,861
24T102,102,4,2,0,4c09cf0c28726ae9f96170bb80ec6168f78920a849b6098b4ae2c5b5c4ccb4b2,sub_a163cffb89b242cd9ef868a04854b53a,64
24T102,102,24,4,0,22dbd295717125a95a613ffa19bd143a427a3e69de8dca088a5dbaf74ba3e4e3,sub_d112c6298e0647e283373c72eba52414,753
24T103,103,0,1,1,f6f89d0814058b8519272c6f4ff5fbdf7800f645c2718c2aabd233480a76d7f3,sub_7662b1608925430b82fab621afb95b0d,94
24T103,103,4,1,0,1ca89bb476cbbbfad6965143d1fdfc9023c75902fea82e60f2e4e0be0e780e92,sub_dde3e89ddc284cba9cbdc032575e38a8,605
24T104,104,4,1,0,6685f1403b658dc1a15dffd35afa54c2eca6231002d2c633bf6c78c762c6758f,sub_27c259df45a04a678b4dfcc016202217,133
24T104,104,24,2,0,758bad386719859897e93717462bde7b790f590dc98b6f6012499d4e4799e278,sub_0e2ca948cae4424394397fdebdf3c9d6,137
24T105,105,24,2,0,5b453f8b90ae0457540de3c1a4b3af73ddd1872bf9eec3908e353e8df43b674e,sub_2228b2bc12e745de8f5326b91b980748,869
24T106,106,0,2,0,42e95571967217e33cdc727dd8f209c635c66cbd1176b2f3495a4ccb240aaaa2,sub_73cbd1e8ecbb4bc4ada9f287ac97442e,295
24T106,106,24,3,0,04372cc929e2c5d4442c9e282e02ed2d6f36bbf7d3666bc886b93588f82de5cc,sub_2f1b282016f9485c8f64e868b81a371a,692
24T107,107,0,1,0,4fab44529ab24f53baecd163c95240c5b2fa813137dce969b22c6f2f8ceca896,sub_a163cffb89b242cd9ef868a04854b53a,691
24T107,107,24,1,0,dd59b37a1b29446b4144bdbbfd92b3289589c034217208de6abe2a1363653747,sub_1dbc1f227f444eacabcfa27bc0caa395,1
24T108,108,0,1,0,791d3202e899a6a95622b565eaec5051ec5a290ccf3f31b3482c2f7febf80ca5,sub_7662b1608925430b82fab621afb95b0d,93
24T108,108,24,1,0,08a4c0252563f8a7c7307da6d0d64bcd60e7221401bcd928bf2f77825a2761a9,sub_baf7e415263c460ebb43ed34c19dc49e,572
24T109,109,0,2,0,78e3ed866b9e496337d5fae6b3bc46165ab1f97d292debc77f46ed99e5712a3c,sub_0e2ca948cae4424394397fdebdf3c9d6,725
24T109,109,24,2,0,1ed0422b26351a35495278215c62252477b72bcaf7b353a449b2e4e454383b9d,sub_d112c6298e0647e283373c72eba52414,67
24T110,110,2,68,0,c6c3ead2bf143b2416dbb38b92a4fe21aba8aa9157f6244b8b0547e89f40c7a0,sub_03c965485e5b4fadbb020490ec448043,541
24T110,110,24,1,0,2df43a247105528c224c037d764f369b7fe2b53417ef84e642a947f0cdca18b8,sub_8dea57f79b2841c2b1e46038e76597ae,92
24T111,111,0,6,0,4d6f00fe675fc0dda89ca7be1b6eed96dd92e27a2b2ff235c063479c22b4c28f,sub_742df67dd709468a8e909afb00d20309,17
24T111,111,12,2,0,b705b80dd14bbf703cbdacf59ad75ccf990208b33743753d6b539323bccf0090,sub_742df67dd709468a8e909afb00d20309,23
24T112,112,0,4,1,fd705e3bcef579be8d9aaa2276208e9727a9b609df1a84135e655069316243d6,sub_22470fa377f24b50b772fd76bfa43bda,98
24T112,112,12,3,0,99604483eee1d711a1f1c8ce71ebce2ea877e4255f333cbf7ed76f598fe4f27d,sub_5d609a731c0945f380c90817d2380290,155
24T112,112,24,6,0,1f705623fa0a5a7d8ba59106f42d378de4c2d2e37108f56c452827711975e325,sub_d112c6298e0647e283373c72eba52414,180
24T113,113,0,2,0,7862ee45b106264fa2ee24b0133ecb3d7dcf1400946e4ff0051005f043ebc97f,sub_0e2ca948cae4424394397fdebdf3c9d6,637
24T113,113,12,1,1,fa54e2f37bbd0ac4a75a3b8af8adce044e61bc24fdf9d0b426d2947a2e132363,sub_f064afbd15644a85ad33a2b926955a8d,228
24T113,113,24,4,0,1f1f875699ad80d026224a864d8b1bd05b84b4324d2c5b42a3d0bbeaa31a3c2b,sub_d112c6298e0647e283373c72eba52414,122
24T114,114,0,2,0,0db2e1cc8d994dd3608079ecd6341e18eca23deda117ee2842cb7600f777a708,sub_7899cea75602417e8335511f3fc5199b,560
24T114,114,24,1,0,0a5fea489729a17994fa24428e1ff6b3eb623c98c384f7c3518a1ae4816d601a,sub_baf7e415263c460ebb43ed34c19dc49e,876
24T116,116,0,39,3,5241e2b00d8ec734c88aac702f164008ec386e973fce6387c7a4f5822e597707,sub_9f3534b453e641faba6de187b1b66996,40
24T116,116,12,39,39,3290f19c2727bcf3f6628acdef52b90adb14dea5daf19170281e5c7603e0ad20,sub_5d609a731c0945f380c90817d2380290,163
24T116,116,24,5,1,53fc838f3d9937544d29f9e04436d0d3ef313638353b129fe1bc63f0521b756e,sub_65b0569835364333b9d87a5f8118adf3,44
24T117,117,0,2,0,35c44749f44f29f2f9f224409158ca4c6060e22eb51b351f70eb63e331d5eb7c,sub_8b422374c8224c7c86ae2cb667c15a24,623
24T117,117,12,14,14,31161b8308232e0f2b33403452836b7808610bb8688a61bbc80b1799bdb290a7,sub_90bbfa2694e645a09eb7e69957b4e11e,392
24T117,117,24,5,1,55f4992235c95f5cac4eef7afecdda2bf1cce8119ba7c68e6ad6a601f1bc6d0a,sub_90bbfa2694e645a09eb7e69957b4e11e,406
24T118,118,0,71,0,bf53c5ea30a943481efe3285f6fcc839f72619df4bccd126d1784c49f808bb34,sub_03c965485e5b4fadbb020490ec448043,196
24T118,118,12,12,9,bfbc366be865fd579346d093eea66d27766c127fc137d8ca1f9f98c911796ac4,sub_e2cc372b64514a4a873f811493d2192e,116
24T118,118,24,13,7,49ef5a1d4ceaa52756fe2d986ce35d9541df7ba19482d7cbfe3b5914c55b3e28,sub_51b08a8c5b7144a2805831b15f67d5fa,323
24T119,119,0,1,0,79c25fe4d1914c74ac4fcf6cdd481925a08727985cd984ef6414ea099937ff0f,sub_0e2ca948cae4424394397fdebdf3c9d6,874
24T119,119,12,5,5,51ef1a398d00b68020f314080793d112aa366e25cfade727f32d5980de103ccc,sub_90bbfa2694e645a09eb7e69957b4e11e,225
24T119,119,24,1,0,6102c4ad10f6111bdfc1084d81c06da5a87e123ccf7ff82feeb5f6ce8d27dcd9,sub_b8b6dc8939c74f23a6cdb6118d45b225,73
24T120,120,12,1,0,81269f0f969021499c85efe8db80e16840f1dce6d512c8bfacca3b0f9c07e5bb,sub_b932e12c4ccb4d77903f817e416c2cd1,426
24T121,121,0,1,0,6ef76393fd55fbd6601a124649128b166523795cb79659e97518858583310b13,sub_efc20936063a4dfdb4c09638c305f955,700
24T122,122,24,1,0,35a1e02295ea728ab71e6021a2a89e4b1664585e2ff6ecb79449fe2d614362d1,sub_8b422374c8224c7c86ae2cb667c15a24,594
24T123,123,0,1,0,92c091b5c13caf63ca08ce8759319313e28ab98fd20291fe287ace8245a30233,sub_742df67dd709468a8e909afb00d20309,28
24T123,123,24,1,0,689cbfb512d109a3164041ec18235bed5b5b9611bb0ccaf1310dbe8a8ae0c459,sub_27c259df45a04a678b4dfcc016202217,506
24T124,124,0,1,0,6a6153b12a88174d5d3ef4f3eb6ead55148e307e2e9f52bef8ff5b78949dc4e0,sub_2fe8e857d8fa4920ad52292814c7bcd1,14
24T124,124,8,2,2,ac2ec04be73fb3faf4c03469166e5ee8b31d157fe2f3b1b4d9df3898ff1280da,sub_5d609a731c0945f380c90817d2380290,92
24T124,124,16,4,1,43041a6fa8cbac06dd9a0cd0201e416df158107ca56264a67886677fcd32fb79,sub_5d609a731c0945f380c90817d2380290,94
24T124,124,24,2,1,9137042bf3fafa76b49b32c79265b9c915e21a7c69370e4fdee103fa2ea7a78c,sub_3c24aea00e824020b1c3ca74205400ad,15
24T125,125,0,1,0,43228164a6f26fe28089d626d9c895d0832d84e5731a7cbece86b74ba9196e15,sub_73cbd1e8ecbb4bc4ada9f287ac97442e,338
24T126,126,0,46,2,edbd3f66cba915626505e5aff5cd11a02b43af28764fe08ad4efa750c71b34a8,sub_2fe8e857d8fa4920ad52292814c7bcd1,82
24T126,126,4,3,0,0c6ff6b9e52dff3ec65ad5a03059bcc92bb0a455c5966cc4f361b2d0ded552a9,sub_7899cea75602417e8335511f3fc5199b,324
24T126,126,8,1,1,2023488b42510aba98b2795ad7609a1e27663adefca423b0cd109fc1b4fa0bb1,sub_62a9b19d79c844bd8a0909bcf8787d18,0
24T126,126,24,19,4,f539ac357d619a24222649fc8a26281a99fa5638723c0d6856751bac3b530180,sub_46223ca3866446a1809bbbd3cd1f1e74,245
24T128,128,4,1,0,47d94313472db2c661950af3318cf167988f015a915edc0a898e7068a525c494,sub_3ae781c6cc3a4f2ea4e89890e6096c83,262
24T128,128,24,1,0,67121ef1186292b1dc302244a71e2a40d687f4cae5418cd9083b36dc6c70d280,sub_27c259df45a04a678b4dfcc016202217,229
24T129,129,0,2,0,c08982b45b90f2f79f37c0a1b8d09ff6ed721b0980fdd154271b3374820da2a2,sub_742df67dd709468a8e909afb00d20309,42
24T129,129,24,1,0,9e86f383cc4118d1896246d2dee2b7925a7fa7c519bc37473c9fe6e5dfc562f3,sub_742df67dd709468a8e909afb00d20309,45
24T130,130,0,2,0,ad469b95fb2fc9084597ecbea7db9b813e1243350114fcd036c31d2c6d45cf2c,sub_742df67dd709468a8e909afb00d20309,41
24T130,130,24,2,0,26f5100b9d1bd024ee9ab709f2fcfbdc79fdcd0984fcae2f3deb17fee7d2fbd1,sub_742df67dd709468a8e909afb00d20309,44
24T131,131,0,1,0,06ac81058908d10f8224451de15785c184304db360bb8ac5b2ff138c8c4bc869,sub_baf7e415263c460ebb43ed34c19dc49e,253
24T131,131,8,6,6,a16d75fc18086f26ac7ba8460a9f2c74db2c0a72b666356202c124bcf3c20899,sub_d3d3adf119854de89da31ad5d536670c,10
24T131,131,24,1,0,49121a79779fd933d21e0e2652656703e84f7a39c520b834bdc2bcc40637fbff,sub_3ae781c6cc3a4f2ea4e89890e6096c83,472
24T132,132,0,3,0,1d7c9c53d6cd73b4acfcff4a35c348d36de0c437e5a98b499cad1624dd952481,sub_dde3e89ddc284cba9cbdc032575e38a8,749
24T132,132,24,2,0,453c04563c4e5dc6b82a8d526d2dbae9fdd47c29cc6b15442d7488dd5b0af2af,sub_73cbd1e8ecbb4bc4ada9f287ac97442e,698
24T133,133,0,89,8,041f1a1d27d9a62f8ab05c9d119c1a4d442a0aae868360dfaab3a8f93da92ab3,sub_ee55bf588e044f218cff23ce2db9d190,487
24T133,133,8,3,3,c4f6de5c1a51ab823512165e247837438524026a5cc8da38271ddc55b85985b8,sub_1ec0da78fb09443a88262c5e93a3fb09,2
24T133,133,16,5,0,962dc6add2ced359ff69edf64db442ba89f166d9f412f47a138f967623bcb870,sub_1ec0da78fb09443a88262c5e93a3fb09,13
24T133,133,24,26,15,a33bd6a0c0adc92b015a4f7a4ccdbe19b295125f2c6a350f8a991c0cbefc891d,sub_3c24aea00e824020b1c3ca74205400ad,208
24T134,134,8,4,0,823fee36bb40aa0f3d7b8f4cc33637ade8294f7c2615334acb12ea3c32688843,sub_b932e12c4ccb4d77903f817e416c2cd1,601
24T134,134,24,2,0,30cdfb9d9b87abd17435cbf55928bdaf3930465b59370c82d3403e41ddf1c548,sub_8dea57f79b2841c2b1e46038e76597ae,618
24T135,135,0,61,1,e0d1f2a69d2b48ad44677f58ea2edcd5aeca2e5e2c139e36c7b1ed3b117020d3,sub_346e25f286834ec784465f57e1e49977,686
24T135,135,8,3,2,7602ce834329daf26af1c913c95296b298c8114449e2572c7c97beddf5cfb58d,sub_8fa7033677a64b3988908f963cf3444e,812
24T135,135,16,4,0,602409273272f9a9aba83cea5a268889a6d0a0ab1dba339027ca470cab657490,sub_cd16694f4b774909b0418fc63fa3df34,805
24T135,135,24,26,18,f75f858bbd701265b9504217c59ca7535edcf26b9cdda19b7f60269289726f24,sub_5d609a731c0945f380c90817d2380290,27
24T136,136,0,6,0,4c4a79e92a6dbbdd643c0c58141df224dc4f27d9600ede058b019ed9cbb97d3b,sub_a163cffb89b242cd9ef868a04854b53a,115
24T136,136,8,5,0,2b7a765d0041b883e0742853982e338792a1c5cac8817fd1233bccb4896a178e,sub_7705eed62fad4e3ba21c8533649693a6,564
24T136,136,24,8,0,3a8f60aaabd0f9773cdd4692093b768ace47c656180a63ac1fa4498a2ba33ec7,sub_c1e60dd19ec5498eb57e8aeb627f3c26,611
24T137,137,0,1,0,48bb92e9e22152048ed7da58c9f9bba477bf1387891716c4ae8012857d6ed419,sub_3ae781c6cc3a4f2ea4e89890e6096c83,410
24T137,137,24,1,0,2ba1aaa1dee7d51af79f42a488593313579f76fc5c5f70cf93dc3cc008fdce94,sub_7705eed62fad4e3ba21c8533649693a6,596
24T138,138,0,6,0,76e48d2b97b6ace547f80a24e73d0657d6b064baa92cf3b8a85424aab487d7eb,sub_0e2ca948cae4424394397fdebdf3c9d6,383
24T138,138,24,7,0,7169cc932ce20e2e8e1d22bdd216f5992be0157db0bf35334a6c0d25c6995675,sub_bc20c5a0e78f48d7a9bbecb5e74a2db9,250
24T139,139,0,748,0,617af3bb1712cc32650a7411f66fead732e28e234a04d881052289e6c8f62bea,sub_01b8aec7263642168f7c06c83a2d469b,130
24T139,139,2,1,0,085969605e1eafc92271cbb2bd398ecff8abb5cf2cb205fa4004dd91cfb448fb,sub_baf7e415263c460ebb43ed34c19dc49e,530
24T139,139,24,1,0,094c886d8408a09fa311b4f29e6e073e53538ade419d245890e2bb25962320fd,sub_baf7e415263c460ebb43ed34c19dc49e,698
24T140,140,0,3,1,4fdb8e24a9b5fec8ef4d697d02308857452bf14e6b628f0baa1253e310f55609,sub_cb4300cc10614800ab8d739802dda38c,670
24T141,141,2,1,0,edbd4ffd1b1de47e3ab9befdfe4e8aebd89bc98cabd4c8fdcf81ff480021664c,sub_5151add0c52a4b4399701742d6d92aca,836
24T141,141,24,1,0,4a381990e3e7bcca3adc841c5054ef7ace07af7e315f7ec1456f46cfb26d5841,sub_3ae781c6cc3a4f2ea4e89890e6096c83,657
24T142,142,2,2003,0,9c9605896c7b194a84dab1f51911638fa705ad6a0b11addf72ed570d84127682,sub_01b8aec7263642168f7c06c83a2d469b,284
24T143,143,0,47,2,9ba6332d74854799048d2afcd057d946c686d39f445962b372315b0ed6b70e81,sub_e8cec8ba31d341b582739e8a5de1bd3d,11
24T143,143,4,7,7,7a7179da50e01e46b458fb64ca941195f24bca20c1a6fa3336b68a2505b44eb0,sub_b39737d74ea646bc90778e1a83da8c55,24
24T143,143,12,20,10,a92f6350530d62db91db5d79dd107d8472321a31c3ab6c4de6d5c9fff5654d4c,sub_e2cc372b64514a4a873f811493d2192e,67
24T143,143,24,43,1,497c468f2af1ab3ca0f5897006fcba0d4671be9b848b81cba2f329aa78bb5180,sub_65b0569835364333b9d87a5f8118adf3,319
24T144,144,0,2,1,f6ddeed5fc00b197a98dba86c584c3f3e68f2c254bb3b33071f1e139cde6f040,sub_ceb4105427054c16a985d54432b836f0,102
24T144,144,4,3,0,3a33e867df5714f41ee1f6aa04b99338549be131c26c28379e380f3662f64d14,sub_c1e60dd19ec5498eb57e8aeb627f3c26,553
24T144,144,12,1,1,f08e97b99b6fb7314d8b87707e11bfc18505b6d531594c0e1abab62baa7b2e77,sub_ceb4105427054c16a985d54432b836f0,106
24T144,144,24,7,1,e33b46fcd780ec72d00f00fed77e58a9cfcf5ede2fd43e973edeed4afe3eaef3,sub_e2cc372b64514a4a873f811493d2192e,98
24T145,145,0,1,0,6e45bf422994983aedf43b61cdbfa2bba363de3b466ec58b2d987d6b61ba5ce1,sub_efc20936063a4dfdb4c09638c305f955,572
24T145,145,4,1,0,531154182b8ddbd2013df9a7485004cf590d5e103fedfc3cdc22c485c0b61414,sub_03b7c50579754ecd92fec8202d02008d,345
24T145,145,12,2,2,52ff986d1dd1c15d867768854fb01c801ece8c8c67091c8a41e66a8739be1b72,sub_e2cc372b64514a4a873f811493d2192e,104
24T145,145,24,7,1,33f691e9b88e2505dbca7a3b6fba287b399dd877da94bf5f5cae2d686f34803c,sub_5d609a731c0945f380c90817d2380290,148
24T146,146,0,9,0,11300bb7bead238a212e8b897fcca509b2bdc694231d14623f987e13e83cec5e,sub_96ac8a3bfd2a4437bdad74b208811454,292
24T146,146,4,3,0,5ede950d265f4ec6d028ff3b81be6771b74d0ce4bb419f57406e0a6e3944d3d9,sub_cd16694f4b774909b0418fc63fa3df34,564
24T146,146,12,6,6,a5f6fee96f6d5b511cc5f66b6507650857ae7cc2a8909dc86707d241a578bcf2,sub_e2cc372b64514a4a873f811493d2192e,84
24T146,146,24,12,3,49ef025bad89c553319dd9ebb1f2da2051a692491b3594ee85f068151246820f,sub_60318207d82b485b8b466a39c8a7552e,337
24T147,147,0,54,0,0bf57c12e2c0348cd6b0ecf3341a265e6aacc94e26d1e3ad4dbf312c8b6c630a,sub_4bb66753ee2841af96d84bfae1e9f430,120
24T147,147,8,7,4,36a4db4c3a63e61d2df6cf0e021dc33a0e230e1ef61a1377081ba7eb5be0ecb0,sub_91aa6141e5894e619ad5b02a8e086db7,532
24T147,147,24,5,1,6e9e2679dc2052a2e0a291171d0e92c5bd194ba5d7f67ca2cfc18885f70e3320,sub_c86dfb41fced4c7086f46cb105141a69,368
24T148,148,0,6,2,15d66c7652dc083f92cb55bea0480d8c480ad97548d636eb51ca10864e3015ce,sub_e2cc372b64514a4a873f811493d2192e,224
24T148,148,16,2,2,5b8faec20c740254b5a4f53698125ce49995e8e6f71c70fb2a4d2ed5990f5266,sub_ceb4105427054c16a985d54432b836f0,40
24T148,148,24,5,4,3c3e9a34e5dd42505207aab2fb2b6c86b4eedf6a7e5327fd902aa311da0e3b9c,sub_00bdbba7f8ce4d4e8bf8f576e2d41feb,14
24T149,149,4,3,0,fead1f872025af94b96745e56d7df4a957aad8904df7dcac00aa89327cc70d40,sub_742df67dd709468a8e909afb00d20309,26
24T150,150,0,7,4,6e39a73324024231829171149f7a9800c7b5f10f9398bc7fa32a7ff63f308227,sub_3b36cde6bccc4a019a422d853a6c4353,90
24T150,150,8,1,1,000671d2de908616742ba90a0451dd338ebec0b3f7e81fddddfae7bb57881053,sub_5d609a731c0945f380c90817d2380290,32
24T150,150,16,8,8,1fb8f1f962d7fd1d076457d0c4afa18bcfe40fc712317be7a5cac2aff97ba9d8,sub_ceb4105427054c16a985d54432b836f0,36
24T150,150,24,7,6,0e474a0add09e2855d08aed3e7a9649b293fbf83e9a6fd0328629a7616eba95b,sub_e2cc372b64514a4a873f811493d2192e,144
24T151,151,0,65,36,c26293fd2ce588428a1f4bf124264bd39750d59d0285a0a781b7b93ab2ce3641,sub_49fa965fbaca4387a7e596a2fbbbe38d,10
24T151,151,8,6,1,08799cf0139ba338fba22bdeba4392d265537523f3e5069abbfd4c0d3762c8e4,sub_47297385e2104b37af440077e2d589fa,945
24T151,151,24,18,7,14ce20cbf83a312d86317f05c5bec7637a98048de1aee6020911ac460eca0a17,sub_b6a0914a23c44e2f8f992a4d9aa09bb8,277
24T152,152,0,9,5,e5fa1121bf46e838e7baa7143d8657550615774da700b6cdfc41d92eb03f15bb,sub_ceb4105427054c16a985d54432b836f0,307
24T152,152,24,3,2,ce840231777929dc6cb482b08eb9c73c8d834cac02551ad737cbf1fb4fed0ab1,sub_6fd9f7eaab324a50b282fc7b41821c59,90
24T153,153,0,2,0,c93e80f9898e75cf191347608947f3d005695faf4b85facf5bbba1958c5156fd,sub_742df67dd709468a8e909afb00d20309,33
24T153,153,4,1,0,48f27ff65eb130bc7aaf2e3d025a0d25e76ee25f35382629a82c2710d1b7fcb0,sub_3ae781c6cc3a4f2ea4e89890e6096c83,451
24T153,153,24,6,5,3eb288534f9078f15bc9b9030c769a35c43413229ab6292dc3a7fd50ba2fd386,sub_dd6e072473454d389b0ed64f68cb3550,1
24T154,154,0,2,0,91280096ef7ebdf33bdf480312465bc5947380d1080beef2d70eced6197478a0,sub_742df67dd709468a8e909afb00d20309,32
24T154,154,24,3,0,cdc9aab44bd88163fb169b016f838eaaaabf8576fa1563573e6328f8a0a64471,sub_742df67dd709468a8e909afb00d20309,36
24T155,155,24,17,12,96928718c613e8e3a83c092a3cfa723e0fc0325d3ed0e009b66055ff834f5112,sub_dedeca6c30b04f6ab10855b8a45ee53c,20
24T156,156,0,2,1,0095642a10323a46578d86f3b9c05bcba0937c9ff281754bfe097988cfba0aad,sub_dedeca6c30b04f6ab10855b8a45ee53c,0
24T156,156,24,5,5,5559a1d600c55518c4fc9d1adc0efbbfc1df0d7f5cde56ebf7f57c9850a9a671,sub_ceb4105427054c16a985d54432b836f0,576
24T157,157,0,1,0,3811953ca479f4f65f64666759078df17bfb93c7dbc105e6b5bfd90399d51b0a,sub_c1e60dd19ec5498eb57e8aeb627f3c26,163
24T157,157,24,4,3,9b8989f3e7bfd5c104d2ca93065e040ea3047836348defcc6146673a010924e8,sub_f0a13c6c019d45c2a4391c084125d54c,189
24T159,159,0,20,1,e5a44da8d658db7adabb0a4503dd0aa3d033ffedc86a4766607d0ae722802d26,sub_ec27345516f3428b9fe19005cd6fdf8a,75
24T159,159,4,26,26,0bc077c2dcc66cfe5e0877571d9cd715ab99c4f6995a3792c7890b4142d8db0e,sub_90bbfa2694e645a09eb7e69957b4e11e,95
24T159,159,8,19,19,001df74f794644e45789d4c0a536cc7c56f42bb94dea617f56a92142ab47662f,sub_ceb4105427054c16a985d54432b836f0,123
24T159,159,12,14,14,064738bb266eba89655a47b901f1bc172e66bbabc357181e194d56a6d2ad221a,sub_ec27345516f3428b9fe19005cd6fdf8a,238
24T159,159,24,13,6,a57babe41c93dd30bffa94572bf3d3b19afde7cac95bca7179e804bdffdf9eb5,sub_e2cc372b64514a4a873f811493d2192e,282
24T160,160,0,20,2,92abc714543517610ee7bc93a11fd0c5cee23e231b4ff2811679ee8f4f4d7bcf,sub_259e16abbdef4d12846a5cf35b1e4292,287
24T160,160,16,3,1,e2489b72b8abb0e231d41264fa3225383e517861d495e61f739c3ac30cc6de88,sub_51b08a8c5b7144a2805831b15f67d5fa,34
24T160,160,24,7,1,ea10c9d66e9fcc2294b76749790dedf22f89c29da5701a21138bc318d0068973,sub_610d85c3be44488f9006769c132fc1b8,221
24T161,161,0,1,0,238d479f3832f717c2415b61c32135e3f6f5b46e2498c4d2b61ed8d83e657d82,sub_d112c6298e0647e283373c72eba52414,896
24T161,161,24,3,1,2e61a568025faf1c0a8c8332638e722d79280ef9d77c95fbeca9363692657d20,sub_e5660ae76d824144ab04c96c3a1fc30a,157
24T162,162,12,3,3,9693caae3246cd1ecae60680e687ae27c0dfe53e2bbfdf4cb64ac115d18261eb,sub_51b08a8c5b7144a2805831b15f67d5fa,137
24T162,162,24,3,0,13e857eab306f354a4c1e699799f3fb2a55aaaa6ca6f98f679b3a66da350d462,sub_96ac8a3bfd2a4437bdad74b208811454,801
24T163,163,0,1,0,8efaf9cab06510d17167922e0a5e42f9f39a016d6c99fd652a998a2e5327d16b,sub_358cebd88e3249a0868ca2ab8110efe9,30
24T163,163,8,3,0,6a7979662b9d984b4d02c6711954a69b055d4ed88a65324ea5ac7515dc475f47,sub_27c259df45a04a678b4dfcc016202217,834
24T163,163,24,5,2,8715015bf0c425ba41f5b604c9b4d7c5824d4373207d057e87b392d155171a82,sub_e5660ae76d824144ab04c96c3a1fc30a,132
